Actual_Variance,Forecasted_Variance
0.2624119836227552,1.0542445079307952
0.08321022201587791,1.0540559489806554
0.027754530608849977,1.0533134866394156
0.002203794020366649,1.0530185288145182
0.5659580281154457,1.0651474567988797
0.0008171223788553154,1.0575078861479432
0.01910053913455948,1.057028646423793
0.157432573468088,1.0538068649230534
0.11103570448334196,1.0501370963431496
0.028713766387485243,1.0496489290761923
2.0709088649613527e-05,1.053053400004929
0.10337802714076764,1.0539681382223935
0.04534105407490515,1.0480027259502616
1.3732904138095383,1.046626863307786
0.11453590954937837,1.0503024467019269
0.17554929868031557,1.0503349485661575
0.24108077996278052,1.0457406733500847
3.4982556382453613,1.0506889311847014
0.016306742673155784,1.0430744840443122
0.011536866912149057,1.033265599435917
0.018770304601869875,1.0249716903602042
0.026059562945208257,1.0269314906007605
0.02268345967654741,1.0290960386381647
2.146977017439994,1.0365761690363178
0.3278662201516061,1.0265944218347622
2.7069848204266604e-05,1.0301331304361936
0.060247747714241504,1.0239317172755293
0.6586446821446262,1.0354943476769976
0.02005694522506187,1.043815201573012
2.0052519453757394,1.0440342798131743
0.002922335070125557,1.0324412396178373
4.589982362688892,1.0337606213624362
0.8780555525257587,1.0389870505508978
0.772178943316637,1.0352397811325038
0.7620302936061817,1.042762993275579
0.015579265823825846,1.046780921908558
0.0043594177020087905,1.0385328878387678
0.01874134446334322,1.0304783266465958
0.4271851088168483,1.0298911397356756
0.07916115811203117,1.0201363300391626
0.1183349993540962,1.0316697359671145
0.7934861605262901,1.0356537556718026
0.17651223185012951,1.0327043640662301
0.08640650832044593,1.0298169572537934
1.5744158590970034,1.0305471166157638
0.022400637211026798,1.0347775350281951
0.02185770484738273,1.0284316792740353
0.8099272323435555,1.0302273995063616
0.42604587133148797,1.029405205689887
0.273836938896669,1.0300549134743926
0.26657924882904616,1.0310644167974572
0.3116236210821508,1.0425260235342837
0.16659977968447293,1.0445102524003924
1.6371932596042023,1.0553853176483474
0.817587742270444,1.0416523791719492
1.2365030361472913,1.0466965526877627
1.3680015436042194,1.0482487982550657
0.0447722884144671,1.0468574276081062
0.00081631234170912,1.045489658177533
1.1531283216259303,1.0441666690377807
1.8702338362412567,1.049081310526495
0.012525154253196513,1.0431842018524022
0.1127850271964916,1.046609274530193
0.07588832446939509,1.0474406112385986
0.5176266246882976,1.0466694258688392
5.564429055160194,1.0555426538612183
1.7096709186030359,1.059476373459963
0.012811163594702133,1.0574884485789489
0.11006311613252748,1.0509271372053108
2.241775681652796,1.0446248575769637
0.8156074157488278,1.044239298179564
0.35866335176109776,1.0410391317930798
0.5523942376877617,1.0474795898343385
0.0017724795070689528,1.048039860597606
0.960331727698032,1.0547125717083348
0.01535608978993418,1.0703957621533549
0.056910068187348305,1.060919325472858
0.0013218660425964807,1.0591335699861897
0.016622733688486907,1.067260366746896
0.14328887422111328,1.066707016101793
0.7931279844267082,1.0572780412856486
0.16383466990663595,1.0597257543753966
1.8388054680681232,1.065067644941278
0.3194103764048127,1.0668186960037571
1.0538716852916252,1.07051364418764
2.3477469416667702,1.0760422859341772
0.49151871292169835,1.077753486912599
0.011809147904167957,1.0788712743054834
0.009022481505718015,1.081427049419245
0.07062546328595601,1.0742541910498529
0.5042420765532767,1.0709351311542818
1.7747318042480866e-07,1.067551729204512
0.17142119233739103,1.0662094722865385
3.4595911308355682,1.0648710785079183
0.5824442574590488,1.0626072454332038
2.6650982964489147,1.0552386886767895
0.15067934374065833,1.0667164012386179
0.006394890919004131,1.0650076102213768
0.47351138711910257,1.0650703361349902
0.16371527575173062,1.0607908451173482
2.207333422089168,1.0605751413639575
0.15173190195219052,1.0550464264170674
0.025651137962345888,1.0516248755052588
0.17966194637293637,1.0561818151073397
0.21804576017903612,1.0528656673770518
0.3699015053321196,1.0570384823261283
1.906255541252735,1.0742885320454774
0.3204058558917815,1.0678596464580805
0.04652649982131483,1.0717412101046684
0.2389229312406092,1.075204156062968
1.3125412285986167,1.0663282950930606
0.31310129883852167,1.0681396928898284
0.7968575185843079,1.062177629395752
0.1386183138261729,1.0524533187003777
1.226377783702348,1.039310302666875
0.012482386513492904,1.0542408581014682
0.26733405313617137,1.0527391185663904
2.579125978672637,1.0555742031361885
0.03279162173320523,1.0530289074957753
0.15447384954447452,1.0478335401534964
0.033871868332951915,1.0483275540951025
0.5774224549917741,1.058624425575976
1.7790878569646218,1.061033103598227
0.01325841484205478,1.0636509258731308
0.00361387648949307,1.0641234701667617
0.19759190491655762,1.0578328910649257
0.01738194692900665,1.0573719376980724
0.0038271261820581937,1.065242195027946
0.0029222538408508396,1.060988047394086
0.007423186686080643,1.058451378099591
0.263198369207556,1.0588822908309687
1.1442828977706783,1.0585609724796408
0.0006612570660582848,1.0598435120955634
0.00012295025261242475,1.0490036384128212
3.542288375605638,1.054145072166176
0.0005955082548989984,1.0543665357613494
0.02750011501282838,1.059074456376595
1.3146254770049004,1.0614508361768098
0.854147239882218,1.0568426067198289
0.0011968422683223687,1.0565350283517858
0.16781996539375083,1.0516224137906418
0.027977507561106514,1.050391648480119
0.01485110296571893,1.052756855415796
0.10676044036428102,1.0541896634725205
0.24683073635836741,1.0501212837409
2.062010739219697,1.047405073365963
0.10271323602882466,1.0403632465307777
1.5081020891078765,1.0449113518547042
0.4712732262067235,1.0439275078230712
1.7166162805285041,1.054995537677388
0.0018948824641479576,1.0591963200420913
0.5945536792129593,1.071925545678752
0.19934846493825206,1.0587257288856464
0.09499026495020957,1.064922772675782
2.2954574884390864,1.0714481619889382
0.513815168027966,1.0749396132440654
0.12470620661491126,1.0838412669209259
2.2434754030449717,1.0981934672041753
10.870299292353163,1.1122258594977912
2.804390121035569,1.1163420689373775
0.37019048493034773,1.1136118632459058
3.6058024667444073,1.1100530418615808
4.694149506730577,1.1125942330401704
0.21590004690964995,1.1180665120335063
3.0726385370836504,1.1210052881549106
1.3037217502961482,1.1141106090538564
0.02982299688954696,1.106944033382211
0.4446964412062336,1.1011143514272288
0.11468204303087853,1.1039787870970814
0.7376127881177514,1.0968830136937107
1.429566441185152,1.0893671666294025
0.0009372554500204331,1.093418288355273
5.171431154666523e-05,1.0904031722721117
0.002637320233879957,1.088224360119073
0.21994936330374149,1.0869501282389207
0.11151990436012049,1.0909565343498764
0.02034722796997189,1.0971474160069965
0.33356707671660796,1.0972663462095047
1.2123118461974443,1.09807646856676
14.041612937778432,1.0902578668953395
1.9581216787653106,1.0924077633556912
0.12933528262873847,1.0861661318753142
2.526335254448944,1.0804421593817553
0.028533517119130727,1.076000129820396
0.0885736767914717,1.0853650528215038
1.1109548984729627,1.0756138363119796
0.2740091561728009,1.0759404190334263
0.6798284426379952,1.0771207939029313
0.9690193993614074,1.0834472712779175
0.35251752689450766,1.082599407290406
0.4931303009676501,1.0931003714944456
0.08851060608750469,1.0815809086832027
0.10713292982707646,1.076982857578378
0.11181127387223139,1.0662982507240566
0.019007393257971825,1.0596787716790665
0.49967344093987104,1.063955221754592
0.09991313681986531,1.0631097874237714
0.28033373984098253,1.0528094780478496
1.0273810832016008,1.057449621713845
0.1597959336431004,1.0505473369193978
1.752053131760389e-05,1.0457953658493935
0.0218670380069898,1.0489976258841351
1.0245773935587428,1.0373738308509746
0.46755280734990184,1.033100325836895
0.8422744038001593,1.038316804139077
0.1397976202156905,1.0446309855915934
0.027726449353727856,1.0532752621866246
0.005745867319639751,1.050418487057855
1.635924104867763,1.0419301231083917
0.3147833031039805,1.0370768529950536
0.08392778720525704,1.0293314061104089
0.6352051256997181,1.0256068672375176
1.4351952857016927,1.0233692226757685
0.12038668354295454,1.0220361350129716
0.22287544630023498,1.0178553104552372
0.009398712855255143,1.0189251892180846
0.12020169855672824,1.0248593467304508
0.035777733968690086,1.0359237629057465
0.04796210719797921,1.0418941595583
1.3955386396980503e-06,1.0424892992608312
0.05763519482492044,1.0449286133399651
0.033112120290647674,1.043677606978328
0.22609390396460774,1.0456567022583296
0.6616020525497469,1.038719932118013
0.07233236022905677,1.0311890953605207
0.2038428337317622,1.0353922564999216
0.00415690765305009,1.0349854077461482
0.15985598525327513,1.040353243276655
0.3263660247920809,1.0430724336521753
0.2387482825940694,1.0492633300554346
0.014121763678135007,1.039745767145781
0.3999933432441747,1.0385870456572825
0.39396355401998745,1.040729491951299
0.8140103933557744,1.048177565431933
0.39750451039023427,1.046307361975936
0.3208544130307159,1.049214608656915
0.018684167439106867,1.0475724260168162
0.12210620968077603,1.0382521664730444
0.6772821131407765,1.0307018084552153
0.40793447096107893,1.0439457432162869
0.08792387136117416,1.0375002069820103
0.09373370267657614,1.0496515781091422
0.007972027770491668,1.0536288266000582
0.9047831177229073,1.052471147168434
0.8209506467885052,1.04408046909979
0.15839212996457971,1.0440144747341082
0.2887974481151719,1.0452343149413337
0.002355357945121136,1.0484886153444561
0.9847817455836955,1.030848774294123
0.17304769757101537,1.0337701465205216
0.07807965661817623,1.0345023401871332
0.01754066096500367,1.0419686975131646
0.7317028444443057,1.0415194615164327
0.15356437504242107,1.0457684555910907
1.0596605750330883,1.0525261476050396
0.7363601516340654,1.041708583759044
0.0916240405783225,1.0434281224883606
0.65307862662664,1.039865942265614
0.03413014018778787,1.044770189108349
0.30201472450193245,1.041394225111392
